,Country,Year,Coal,Oil and gas,Utility-scale solar,Wind,Hydropower,Nuclear,Bioenergy,Geothermal
17216,Portugal,2013,1.978,4.576,0.10728610344827587,4.5815,5.145,0.0,0.175,0.014
17217,Portugal,2014,1.978,4.576,0.16104710344827586,4.741899999999999,5.145,0.0,0.175,0.014
17218,Portugal,2015,1.978,4.6305,0.16939710344827585,4.9216999999999995,5.219,0.0,0.175,0.014
17219,Portugal,2016,1.978,4.6305,0.17374710344827587,5.1931,5.372,0.0,0.175,0.014
17220,Portugal,2017,1.978,4.6305,0.17374710344827587,5.1822,6.42,0.0,0.175,0.014
17221,Portugal,2018,1.978,4.6305,0.18958110344827586,5.2633,6.42,0.0,0.175,0.014
17222,Portugal,2019,1.978,4.6305,0.3502615862068965,5.314,6.42,0.0,0.21,0.014
17223,Portugal,2020,1.978,4.5485,0.6696575862068965,5.363,6.42,0.0,0.21,0.014
17224,Portugal,2021,0.0,4.5485,1.1264312068965516,5.498,6.42,0.0,0.21,0.014
17225,Portugal,2022,0.0,4.5485,1.438072948275862,5.5812,7.418,0.0,0.21,0.014
17226,Portugal,2023,0.0,4.5485,1.7855825689655174,5.6036,7.418,0.0,0.21,0.014
17227,Portugal,2024,0.0,4.5485,2.2670968103448277,5.6096,7.578,0.0,0.21,0.014
17305,Puerto Rico,2000,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17306,Puerto Rico,2001,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17307,Puerto Rico,2002,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17308,Puerto Rico,2003,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17309,Puerto Rico,2004,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17310,Puerto Rico,2005,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17311,Puerto Rico,2006,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17312,Puerto Rico,2007,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17313,Puerto Rico,2008,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17314,Puerto Rico,2009,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17315,Puerto Rico,2010,0.0,1.592,0.0,0.0,0.0,0.0,0.0,0.0
17316,Puerto Rico,2011,0.0,1.592,0.0036,0.0,0.0,0.0,0.0,0.0
17317,Puerto Rico,2012,0.0,1.592,0.023600000000000003,0.101,0.0,0.0,0.0,0.0
17318,Puerto Rico,2013,0.0,1.592,0.026600000000000002,0.101,0.0,0.0,0.0,0.0
17319,Puerto Rico,2014,0.0,1.592,0.0384,0.101,0.0,0.0,0.0,0.0
17320,Puerto Rico,2015,0.0,1.592,0.0706,0.101,0.0,0.0,0.0,0.0
17321,Puerto Rico,2016,0.0,1.592,0.1414,0.101,0.0,0.0,0.0,0.0
17322,Puerto Rico,2017,0.0,1.592,0.1414,0.101,0.0,0.0,0.0,0.0
17323,Puerto Rico,2018,0.0,1.592,0.1414,0.101,0.0,0.0,0.0,0.0
17324,Puerto Rico,2019,0.0,1.592,0.1454,0.101,0.0,0.0,0.0,0.0
17325,Puerto Rico,2020,0.0,1.592,0.1554,0.101,0.0,0.0,0.0,0.0
17326,Puerto Rico,2021,0.0,1.592,0.1554,0.101,0.0,0.0,0.0,0.0
17327,Puerto Rico,2022,0.0,1.592,0.1554,0.101,0.0,0.0,0.0,0.0
17328,Puerto Rico,2023,0.0,1.742,0.1574,0.101,0.0,0.0,0.0,0.0
17329,Puerto Rico,2024,0.0,1.742,0.1618,0.127,0.0,0.0,0.0,0.0
17430,Qatar,2000,0.0,1.044,0.0,0.0,0.0,0.0,0.0,0.0
17431,Qatar,2001,0.0,1.044,0.0,0.0,0.0,0.0,0.0,0.0
17432,Qatar,2002,0.0,1.4205,0.0,0.0,0.0,0.0,0.0,0.0
17433,Qatar,2003,0.0,1.4205,0.0,0.0,0.0,0.0,0.0,0.0
17434,Qatar,2004,0.0,2.1765,0.0,0.0,0.0,0.0,0.0,0.0
17435,Qatar,2005,0.0,2.1765,0.0,0.0,0.0,0.0,0.0,0.0
17436,Qatar,2006,0.0,2.1765,0.0,0.0,0.0,0.0,0.0,0.0
17437,Qatar,2007,0.0,2.7435,0.0,0.0,0.0,0.0,0.0,0.0
17438,Qatar,2008,0.0,3.7685,0.0,0.0,0.0,0.0,0.0,0.0
17439,Qatar,2009,0.0,3.7685,0.0,0.0,0.0,0.0,0.0,0.0
17440,Qatar,2010,0.0,5.7755,0.0,0.0,0.0,0.0,0.0,0.0
17441,Qatar,2011,0.0,10.0575,0.0,0.0,0.0,0.0,0.05,0.0
17442,Qatar,2012,0.0,10.0575,0.0,0.0,0.0,0.0,0.05,0.0
17443,Qatar,2013,0.0,10.0575,0.0,0.0,0.0,0.0,0.05,0.0
17444,Qatar,2014,0.0,10.0575,0.0,0.0,0.0,0.0,0.05,0.0
17445,Qatar,2015,0.0,10.0575,0.0,0.0,0.0,0.0,0.05,0.0
17446,Qatar,2016,0.0,10.0575,0.0,0.0,0.0,0.0,0.05,0.0
17447,Qatar,2017,0.0,11.3175,0.0,0.0,0.0,0.0,0.05,0.0
17448,Qatar,2018,0.0,12.5775,0.0,0.0,0.0,0.0,0.05,0.0
17449,Qatar,2019,0.0,12.5775,0.0,0.0,0.0,0.0,0.05,0.0
17450,Qatar,2020,0.0,12.5775,0.0,0.0,0.0,0.0,0.05,0.0
17451,Qatar,2021,0.0,12.5775,0.0,0.0,0.0,0.0,0.05,0.0
17452,Qatar,2022,0.0,12.5775,0.6981,0.0,0.0,0.0,0.05,0.0
17453,Qatar,2023,0.0,12.5775,0.6981,0.0,0.0,0.0,0.05,0.0
17454,Qatar,2024,0.0,12.5775,0.6981,0.0,0.0,0.0,0.05,0.0
17557,Republic of the Congo,2000,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0
17558,Republic of the Congo,2001,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0
17559,Republic of the Congo,2002,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0
17560,Republic of the Congo,2003,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0
17561,Republic of the Congo,2004,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0
17562,Republic of the Congo,2005,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0
17563,Republic of the Congo,2006,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0
17564,Republic of the Congo,2007,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0
17565,Republic of the Congo,2008,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0
17566,Republic of the Congo,2009,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0
17567,Republic of the Congo,2010,0.0,0.314,0.0,0.0,0.074,0.0,0.0,0.0
17568,Republic of the Congo,2011,0.0,0.314,0.0,0.0,0.194,0.0,0.0,0.0
17569,Republic of the Congo,2012,0.0,0.314,0.0,0.0,0.194,0.0,0.0,0.0
17570,Republic of the Congo,2013,0.0,0.314,0.0,0.0,0.194,0.0,0.0,0.0
17571,Republic of the Congo,2014,0.0,0.314,0.0,0.0,0.194,0.0,0.0,0.0
17572,Republic of the Congo,2015,0.0,0.314,0.0,0.0,0.194,0.0,0.0,0.0
17573,Republic of the Congo,2016,0.0,0.314,0.0,0.0,0.194,0.0,0.0,0.0
17574,Republic of the Congo,2017,0.0,0.314,0.002,0.0,0.194,0.0,0.0,0.0
17575,Republic of the Congo,2018,0.0,0.314,0.002,0.0,0.194,0.0,0.0,0.0
17576,Republic of the Congo,2019,0.0,0.314,0.002,0.0,0.194,0.0,0.0,0.0
17577,Republic of the Congo,2020,0.0,0.484,0.002,0.0,0.194,0.0,0.0,0.0
17578,Republic of the Congo,2021,0.0,0.534,0.002,0.0,0.194,0.0,0.0,0.0
17579,Republic of the Congo,2022,0.0,0.534,0.002,0.0,0.194,0.0,0.0,0.0
17580,Republic of the Congo,2023,0.0,0.534,0.002,0.0,0.194,0.0,0.0,0.0
17581,Republic of the Congo,2024,0.0,0.534,0.002,0.0,0.194,0.0,0.0,0.0
17684,Romania,2000,7.685,1.81,0.0,0.0,5.599,0.706,0.0,0.0
17685,Romania,2001,7.685,1.87,0.0,0.0,5.599,0.706,0.0,0.0
17686,Romania,2002,7.685,1.87,0.0,0.0,5.599,0.706,0.0,0.0
17687,Romania,2003,7.685,1.87,0.0,0.0,5.599,0.706,0.0,0.0
17688,Romania,2004,7.685,1.87,0.0,0.0,5.599,0.706,0.0,0.0
17689,Romania,2005,7.685,1.87,0.0,0.0,5.599,0.706,0.0,0.0
17690,Romania,2006,7.355,1.87,0.0,0.0,5.599,0.706,0.0,0.0
17691,Romania,2007,7.355,1.931,0.0,0.0,5.599,1.411,0.0,0.0
17692,Romania,2008,7.155,1.931,0.0,0.0,5.599,1.411,0.0,0.0
17693,Romania,2009,7.155,2.1173,0.0,0.027,5.599,1.411,0.0,0.0
17694,Romania,2010,7.105,2.1433,0.0,0.19,5.599,1.411,0.0,0.0
17695,Romania,2011,7.105,2.1433,0.0,0.635,5.599,1.411,0.0,0.0
17696,Romania,2012,6.895,3.0033000000000003,0.012093,2.831,5.599,1.411,0.0,0.0
17697,Romania,2013,6.745,3.0033000000000003,0.345177,4.206,5.599,1.411,0.0,0.0
17698,Romania,2014,6.745,3.0033000000000003,0.5765860526315789,4.449,5.599,1.411,0.0,0.0
17699,Romania,2015,6.015,3.0033000000000003,0.589027052631579,4.614,5.599,1.411,0.0,0.0
17700,Romania,2016,5.915,3.0488000000000004,0.589027052631579,4.626,5.599,1.411,0.0,0.0
17701,Romania,2017,5.915,3.0488000000000004,0.5954650526315789,4.707,5.599,1.411,0.0,0.0
17702,Romania,2018,5.915,3.0488000000000004,0.5954650526315789,4.717,5.599,1.411,0.0,0.0
17703,Romania,2019,4.955,3.0488000000000004,0.5954650526315789,4.717,5.599,1.411,0.0,0.0
17704,Romania,2020,4.955,3.0488000000000004,0.5954650526315789,4.717,5.599,1.411,0.0,0.0
17705,Romania,2021,3.235,3.0698000000000003,0.5954650526315789,4.717,5.599,1.411,0.0,0.0
17706,Romania,2022,3.235,3.0698000000000003,0.5954650526315789,4.717,5.599,1.411,0.0,0.0
17707,Romania,2023,2.905,3.0698000000000003,0.7851092631578948,4.717,5.599,1.411,0.0,0.0
17708,Romania,2024,2.905,3.0698000000000003,0.948591894736842,4.825,5.599,1.411,0.0,0.0
17812,Russia,2000,40.9537,74.835,0.0,0.0,44.984,21.582,0.0,0.0
17813,Russia,2001,41.1687,75.147,0.0,0.0,44.984,22.623,0.0,0.05
17814,Russia,2002,41.1187,75.368,0.0,0.0,45.044,22.617,0.0,0.05
17815,Russia,2003,41.3527,76.278,0.0,0.0,47.374,22.617,0.0,0.05
17816,Russia,2004,41.5627,76.278,0.0,0.0,47.779,22.617,0.0,0.05
17817,Russia,2005,41.9627,77.238,0.0,0.0,47.779,23.617,0.0,0.05
17818,Russia,2006,42.1427,78.218,0.0,0.0,47.779,23.617,0.0,0.05
17819,Russia,2007,42.1427,78.503,0.0,0.0,47.779,23.617,0.0,0.05
17820,Russia,2008,42.1927,80.798,0.0,0.0,47.779,23.283,0.0,0.05
17821,Russia,2009,42.4667,81.4363,0.0,0.0,47.779,23.283,0.0,0.05
17822,Russia,2010,42.4667,82.5943,0.0,0.0,47.844,24.283,0.0,0.05
17823,Russia,2011,42.4651,86.4412,0.0,0.0,47.844,24.283,0.0,0.05
17824,Russia,2012,42.5421,90.6729,0.0,0.0,50.841,25.283,0.0,0.05
17825,Russia,2013,41.2981,93.2859,0.0,0.0,51.411,25.283,0.0,0.05
17826,Russia,2014,42.6871,98.44789999999999,0.004719318181818181,0.0,51.411,25.283,0.0,0.05
17827,Russia,2015,43.2361,100.5659,0.06733536363636364,0.0,51.511,26.283,0.0,0.05
17828,Russia,2016,43.1701,102.54180000000001,0.11649331818181818,0.0,51.511,26.751,0.0,0.05
17829,Russia,2017,41.7451,105.1648,0.25252786363636365,0.0,51.511,27.931,0.0,0.05
17830,Russia,2018,41.3461,106.4242,0.543294909090909,0.035,51.511,29.149,0.0,0.05
17831,Russia,2019,40.7821,107.2462,1.0469255909090909,0.085,51.511,30.318,0.0,0.05
17832,Russia,2020,40.1961,106.7302,1.3149441590909092,0.8,51.857,29.388,0.084,0.05
17833,Russia,2021,38.8991,106.2332,1.59485325,1.9372,51.857,29.576,0.084,0.05
17834,Russia,2022,38.4221,107.1022,1.7031651136363637,2.1382,51.857,29.576,0.084,0.05
17835,Russia,2023,37.5481,107.5529,1.7414451136363636,2.4181999999999997,51.857,29.576,0.084,0.05
17836,Russia,2024,37.3121,108.5186,2.061037340909091,2.4532,51.857,28.576,0.154,0.05
17869,Rwanda,2014,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0
17870,Rwanda,2015,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0
17871,Rwanda,2016,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0
17872,Rwanda,2017,0.0,0.0,0.009984724409448819,0.0,0.0,0.0,0.0,0.0
17873,Rwanda,2018,0.0,0.0,0.009984724409448819,0.0,0.0,0.0,0.0,0.0
17874,Rwanda,2019,0.0,0.0,0.011784724409448818,0.0,0.0,0.0,0.0,0.0
17875,Rwanda,2020,0.0,0.0,0.011784724409448818,0.0,0.0,0.0,0.0,0.0
17876,Rwanda,2021,0.0,0.0,0.011784724409448818,0.0,0.0,0.0,0.0,0.0
17877,Rwanda,2022,0.0,0.0,0.011784724409448818,0.0,0.0,0.0,0.0,0.0
17878,Rwanda,2023,0.0,0.0,0.011784724409448818,0.0,0.0,0.0,0.0,0.0
17879,Rwanda,2024,0.0,0.0,0.011784724409448818,0.0,0.0,0.0,0.0,0.0
17985,Réunion,2005,0.0,0.0,0.0,0.010199999999999999,0.0,0.0,0.0,0.0
17986,Réunion,2006,0.0,0.0,0.0,0.010199999999999999,0.0,0.0,0.0,0.0
17987,Réunion,2007,0.0,0.0,0.00174,0.010199999999999999,0.0,0.0,0.0,0.0
17988,Réunion,2008,0.0,0.0,0.00174,0.010199999999999999,0.0,0.0,0.0,0.0
17989,Réunion,2009,0.0,0.0,0.014355,0.010199999999999999,0.0,0.0,0.0,0.0
17990,Réunion,2010,0.0,0.0,0.033455,0.010199999999999999,0.0,0.0,0.0,0.0
17991,Réunion,2011,0.0,0.0,0.033455,0.010199999999999999,0.0,0.0,0.0,0.0
17992,Réunion,2012,0.0,0.0,0.052455,0.010199999999999999,0.0,0.0,0.0,0.0
17993,Réunion,2013,0.0,0.0,0.052455,0.010199999999999999,0.0,0.0,0.0,0.0
17994,Réunion,2014,0.0,0.2196,0.066455,0.010199999999999999,0.0,0.0,0.0,0.0
17995,Réunion,2015,0.0,0.2196,0.067325,0.010199999999999999,0.0,0.0,0.0,0.0
17996,Réunion,2016,0.0,0.2196,0.067325,0.010199999999999999,0.0,0.0,0.0,0.0
17997,Réunion,2017,0.0,0.2196,0.109125,0.010199999999999999,0.0,0.0,0.0,0.0
17998,Réunion,2018,0.0,0.2196,0.109125,0.010199999999999999,0.0,0.0,0.0,0.0
17999,Réunion,2019,0.0,0.2196,0.110256,0.010199999999999999,0.0,0.0,0.041,0.0
18000,Réunion,2020,0.0,0.2196,0.110256,0.010199999999999999,0.0,0.0,0.041,0.0
18001,Réunion,2021,0.0,0.2196,0.113156,0.0,0.0,0.0,0.041,0.0
18002,Réunion,2022,0.0,0.2196,0.118256,0.0,0.0,0.0,0.041,0.0
18003,Réunion,2023,0.0,0.2196,0.12225799999999999,0.0068,0.0,0.0,0.041,0.0
18004,Réunion,2024,0.0,0.2196,0.12225799999999999,0.0068,0.0,0.0,0.041,0.0
18045,Saint Kitts and Nevis,2010,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18046,Saint Kitts and Nevis,2011,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18047,Saint Kitts and Nevis,2012,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18048,Saint Kitts and Nevis,2013,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18049,Saint Kitts and Nevis,2014,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18050,Saint Kitts and Nevis,2015,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18051,Saint Kitts and Nevis,2016,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18052,Saint Kitts and Nevis,2017,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18053,Saint Kitts and Nevis,2018,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18054,Saint Kitts and Nevis,2019,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18055,Saint Kitts and Nevis,2020,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18056,Saint Kitts and Nevis,2021,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18057,Saint Kitts and Nevis,2022,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18058,Saint Kitts and Nevis,2023,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18059,Saint Kitts and Nevis,2024,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0
18095,Saint Lucia,2018,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0
18096,Saint Lucia,2019,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0
18097,Saint Lucia,2020,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0
18098,Saint Lucia,2021,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0
18099,Saint Lucia,2022,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0
18100,Saint Lucia,2023,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0
18101,Saint Lucia,2024,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0
18134,Samoa,2015,0.0,0.0,0.0024339911504424783,0.0,0.0,0.0,0.0,0.0
18135,Samoa,2016,0.0,0.0,0.005933991150442478,0.0,0.0,0.0,0.0,0.0
18136,Samoa,2017,0.0,0.0,0.005933991150442478,0.0,0.0,0.0,0.0,0.0
18137,Samoa,2018,0.0,0.0,0.007806292035398231,0.0,0.0,0.0,0.0,0.0
18138,Samoa,2019,0.0,0.0,0.007806292035398231,0.0,0.0,0.0,0.0,0.0
18139,Samoa,2020,0.0,0.0,0.007806292035398231,0.0,0.0,0.0,0.0,0.0
18140,Samoa,2021,0.0,0.0,0.007806292035398231,0.0,0.0,0.0,0.0,0.0
18141,Samoa,2022,0.0,0.0,0.007806292035398231,0.0,0.0,0.0,0.0,0.0
18142,Samoa,2023,0.0,0.0,0.007806292035398231,0.0,0.0,0.0,0.0,0.0
18143,Samoa,2024,0.0,0.0,0.007806292035398231,0.0,0.0,0.0,0.0,0.0
18220,Saudi Arabia,2000,0.0,18.347,0.0,0.0,0.0,0.0,0.0,0.0
18221,Saudi Arabia,2001,0.0,19.0625,0.0,0.0,0.0,0.0,0.0,0.0
18222,Saudi Arabia,2002,0.0,21.025,0.0,0.0,0.0,0.0,0.0,0.0
18223,Saudi Arabia,2003,0.0,23.564,0.0,0.0,0.0,0.0,0.0,0.0
18224,Saudi Arabia,2004,0.0,24.549,0.0,0.0,0.0,0.0,0.0,0.0
18225,Saudi Arabia,2005,0.0,26.3122,0.0,0.0,0.0,0.0,0.0,0.0
18226,Saudi Arabia,2006,0.0,27.909200000000002,0.0,0.0,0.0,0.0,0.0,0.0
18227,Saudi Arabia,2007,0.0,30.8447,0.0,0.0,0.0,0.0,0.0,0.0
18228,Saudi Arabia,2008,0.0,32.779,0.0,0.0,0.0,0.0,0.0,0.0
18229,Saudi Arabia,2009,0.0,34.592,0.0,0.0,0.0,0.0,0.0,0.0
18230,Saudi Arabia,2010,0.0,40.571,0.0,0.0,0.0,0.0,0.0,0.0
18231,Saudi Arabia,2011,0.0,42.465,0.0,0.0,0.0,0.0,0.0,0.0
18232,Saudi Arabia,2012,0.0,46.36,0.009025,0.0,0.0,0.0,0.0,0.0
18233,Saudi Arabia,2013,0.0,51.652800000000006,0.01816,0.0,0.0,0.0,0.0,0.0
18234,Saudi Arabia,2014,0.0,61.680800000000005,0.01816,0.0,0.0,0.0,0.0,0.0
18235,Saudi Arabia,2015,0.0,66.22789999999999,0.01816,0.0,0.0,0.0,0.0,0.0
18236,Saudi Arabia,2016,0.0,73.15339999999999,0.01816,0.0,0.0,0.0,0.0,0.0
18237,Saudi Arabia,2017,0.0,74.69439999999999,0.03816,0.0,0.0,0.0,0.0,0.0
18238,Saudi Arabia,2018,0.0,81.00089999999999,0.04306,0.0,0.0,0.0,0.0,0.0
18239,Saudi Arabia,2019,0.0,87.6629,0.06616,0.0,0.0,0.0,0.0,0.0
18240,Saudi Arabia,2020,0.0,93.00689999999999,0.37366000000000005,0.0,0.0,0.0,0.0,0.0
18241,Saudi Arabia,2021,0.0,93.00689999999999,0.41136,0.4,0.0,0.0,0.0,0.0
18242,Saudi Arabia,2022,0.0,96.4045,0.43406,0.4,0.0,0.0,0.0,0.0
18243,Saudi Arabia,2023,0.0,96.5295,2.06927,0.4,0.0,0.0,0.0,0.0
18244,Saudi Arabia,2024,0.0,96.5295,3.238035,0.4,0.0,0.0,0.0,0.0
18329,Senegal,2008,0.0,0.0675,0.0,0.0,0.0,0.0,0.0,0.0
18330,Senegal,2009,0.0,0.0675,0.0,0.0,0.0,0.0,0.0,0.0
18331,Senegal,2010,0.0,0.0675,0.0,0.0,0.0,0.0,0.0,0.0
18332,Senegal,2011,0.03,0.0675,0.0,0.0,0.0,0.0,0.0,0.0
18333,Senegal,2012,0.03,0.0675,0.0,0.0,0.0,0.0,0.0,0.0
18334,Senegal,2013,0.03,0.0675,0.0,0.0,0.0,0.0,0.0,0.0
18335,Senegal,2014,0.03,0.0675,0.0,0.0,0.0,0.0,0.0,0.0
18336,Senegal,2015,0.03,0.0675,0.0,0.0,0.0,0.0,0.0,0.0
18337,Senegal,2016,0.03,0.2685,0.036539999999999996,0.0,0.0,0.0,0.0,0.0
18338,Senegal,2017,0.03,0.2685,0.08675154855643046,0.0,0.0,0.0,0.0,0.0
18339,Senegal,2018,0.03,0.2685,0.13025154855643042,0.0,0.0,0.0,0.0,0.0
18340,Senegal,2019,0.03,0.5035,0.13025154855643042,0.055,0.0,0.0,0.0,0.0
18341,Senegal,2020,0.03,0.5035,0.13915154855643044,0.158,0.0,0.0,0.0,0.0
18342,Senegal,2021,0.155,0.5935,0.20005154855643045,0.158,0.0,0.0,0.0,0.0
18343,Senegal,2022,0.155,0.7135,0.22346154855643044,0.158,0.0,0.0,0.0,0.0
18344,Senegal,2023,0.155,0.7135,0.22996154855643045,0.158,0.0,0.0,0.0,0.0
18345,Senegal,2024,0.155,0.7135,0.22996154855643045,0.158,0.0,0.0,0.0,0.0
18449,Serbia,2000,4.467,0.405,0.0,0.0,1.393,0.0,0.0,0.0
18450,Serbia,2001,4.467,0.405,0.0,0.0,1.393,0.0,0.0,0.0
18451,Serbia,2002,4.467,0.405,0.0,0.0,1.393,0.0,0.0,0.0
18452,Serbia,2003,4.467,0.405,0.0,0.0,1.393,0.0,0.0,0.0
18453,Serbia,2004,4.467,0.405,0.0,0.0,1.393,0.0,0.0,0.0
18454,Serbia,2005,4.467,0.405,0.0,0.0,1.393,0.0,0.0,0.0
18455,Serbia,2006,4.467,0.405,0.0,0.0,1.393,0.0,0.0,0.0
18456,Serbia,2007,4.467,0.405,0.0,0.0,1.393,0.0,0.0,0.0
18457,Serbia,2008,4.467,0.405,0.0,0.0,1.393,0.0,0.0,0.0
18458,Serbia,2009,4.467,0.405,0.0,0.02,1.393,0.0,0.0,0.0
18459,Serbia,2010,4.467,0.405,0.0,0.02,1.393,0.0,0.0,0.0
18460,Serbia,2011,4.467,0.405,0.0,0.02,1.393,0.0,0.0,0.0
18461,Serbia,2012,4.467,0.405,0.0,0.02,1.393,0.0,0.0,0.0
18462,Serbia,2013,4.467,0.405,0.0,0.02,1.393,0.0,0.0,0.0
18463,Serbia,2014,4.467,0.405,0.0,0.02,1.393,0.0,0.0,0.0
18464,Serbia,2015,4.467,0.405,0.0,0.02,1.393,0.0,0.0,0.0
18465,Serbia,2016,4.467,0.405,0.0,0.02,1.393,0.0,0.0,0.0
18466,Serbia,2017,4.467,0.405,0.0,0.02,1.393,0.0,0.0,0.0
18467,Serbia,2018,4.467,0.405,0.0,0.062,1.393,0.0,0.0,0.0
18468,Serbia,2019,4.467,0.405,0.0,0.394,1.393,0.0,0.0,0.0
18469,Serbia,2020,4.467,0.405,0.0,0.394,1.393,0.0,0.0,0.0
18470,Serbia,2021,4.467,0.405,0.0,0.394,1.393,0.0,0.0,0.0
18471,Serbia,2022,4.467,0.594,0.0,0.394,1.393,0.0,0.0,0.0
18472,Serbia,2023,4.467,0.594,0.010266,0.394,1.393,0.0,0.03,0.0
18473,Serbia,2024,4.817,0.594,0.010266,0.49960000000000004,1.393,0.0,0.03,0.0
18564,Seychelles,2013,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0
18565,Seychelles,2014,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0
18566,Seychelles,2015,0.0,0.058,0.0,0.006,0.0,0.0,0.0,0.0
18567,Seychelles,2016,0.0,0.058,0.0,0.006,0.0,0.0,0.0,0.0
18568,Seychelles,2017,0.0,0.058,0.0,0.006,0.0,0.0,0.0,0.0
18569,Seychelles,2018,0.0,0.058,0.0,0.006,0.0,0.0,0.0,0.0
18570,Seychelles,2019,0.0,0.058,0.005,0.006,0.0,0.0,0.0,0.0
18571,Seychelles,2020,0.0,0.058,0.005,0.006,0.0,0.0,0.0,0.0
18572,Seychelles,2021,0.0,0.058,0.007175,0.006,0.0,0.0,0.0,0.0
18573,Seychelles,2022,0.0,0.058,0.007175,0.006,0.0,0.0,0.0,0.0
18574,Seychelles,2023,0.0,0.058,0.007175,0.006,0.0,0.0,0.0,0.0
18575,Seychelles,2024,0.0,0.058,0.007175,0.006,0.0,0.0,0.0,0.0
18687,Sierra Leone,2009,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
18688,Sierra Leone,2010,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
18689,Sierra Leone,2011,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
18690,Sierra Leone,2012,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
18691,Sierra Leone,2013,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
18692,Sierra Leone,2014,0.0,0.0,0.0,0.0,0.05,0.0,0.032,0.0
18693,Sierra Leone,2015,0.0,0.0,0.0,0.0,0.05,0.0,0.032,0.0
18694,Sierra Leone,2016,0.0,0.0,0.0,0.0,0.05,0.0,0.032,0.0
18695,Sierra Leone,2017,0.0,0.0,0.0,0.0,0.05,0.0,0.032,0.0
18696,Sierra Leone,2018,0.0,0.0,0.0,0.0,0.05,0.0,0.032,0.0
18697,Sierra Leone,2019,0.0,0.162,0.006,0.0,0.05,0.0,0.032,0.0
18698,Sierra Leone,2020,0.0,0.162,0.006,0.0,0.05,0.0,0.032,0.0
18699,Sierra Leone,2021,0.0,0.162,0.006,0.0,0.05,0.0,0.032,0.0
18700,Sierra Leone,2022,0.0,0.162,0.01035,0.0,0.05,0.0,0.032,0.0
18701,Sierra Leone,2023,0.0,0.162,0.011349999999999999,0.0,0.05,0.0,0.032,0.0
18702,Sierra Leone,2024,0.0,0.162,0.011349999999999999,0.0,0.05,0.0,0.032,0.0
18803,Singapore,2000,0.0,3.7,0.0,0.0,0.0,0.0,0.08,0.0
18804,Singapore,2001,0.0,4.883,0.0,0.0,0.0,0.0,0.08,0.0
